"from_iso3","to_iso3","FABLE_Item","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial"
"GRC","USA","Cocoa",0.212012,0.1935176,305.688479744231,0.04944533224,91.0545626774747,1
"GRC","USA","Coffee",0.1526905,0.1354101,306.693489142891,0.0176095072571429,43.2990684776778,1
"GRC","USA","Corn",0,-0.1190815,219.58181630098,0.00627635152857143,1.52452578629,0
"GRC","USA","Rice",0.0720111,-0.1623367,309.007259261216,0.04002594818,11.455426369116,1
"GRC","USA","Soyabean",0,-36.745399,219.58181630098,0.01575,8.70754929780845,0
"GRC","USA","Wheat",1.7162052,1.7162052,299.362215588197,0.0434181057411765,10.9413626467765,1
"IDN","ARG","Cocoa",0.1866863,0.1866863,584.939767373238,0.154,215.9388,1
"IDN","ARG","Corn",0,-638.1032446,569.516911017818,0.0771428571428572,25.8582857142857,0
"IDN","ARG","Soyabean",0,-0.633023,569.516911017818,0.1025,63.0785,0
"IDN","ARG","Wheat",0.059877,-2333.6885136,591.629297608851,0.150784313723529,43.2977245415452,1
"IDN","AUS","Cocoa",7.0813811,4.3259767,137.32750377569,0.116685081637913,173.82235157955,1
"IDN","AUS","Coffee",5.6147995,5.6147995,137.646560273175,0.153996133660172,268.885839502883,1
"IDN","AUS","Corn",0.0005263,-0.8988485,151.024140182307,0.202821005355316,52.597915292407,1
"IDN","AUS","Palm Oil",0.083688,0.083688,133.146008124487,0.122388434182343,97.5546801577388,1
"IDN","AUS","Soyabean",2.293159,2.293159,138.884686834212,0.097893422719377,58.2577621759405,1
"IDN","AUS","Wheat",6.5476308,-879.8785811,137.435163593401,0.193068071646343,46.0618835729785,1
"IDN","BRA","Cocoa",18.5040644,18.5040644,578.725472638612,0.154,215.9388,1
"IDN","BRA","Coffee",0,-11.4016513,569.516911017818,0.122857142857143,171.901714285714,0
"IDN","BRA","Corn",0,-189.4075998,569.516911017818,0.0771428571428572,25.8582857142857,0
"IDN","BRA","Palm Oil",138.716961,138.716961,569.516911017818,0.1,84.19,1
"IDN","BRA","Wheat",0,-65.999975,569.516911017818,0.138431372547059,39.7505767572112,0
"IDN","CAN","Cocoa",1.2438747,1.2438747,544.865239124462,0.24183333333,339.098699995326,1
"IDN","CAN","Coffee",3.3991609,3.3991609,539.41516399189,0.153996133660172,268.885839502883,1
"IDN","CAN","Palm Oil",0.8569045,0.8569045,455.716872080097,0.03,25.257,1
"IDN","CAN","Rice",0.0123654,0.0123654,570.577690316182,0.01222585666,4.349959799628,1
"IDN","CAN","Soyabean",0.1738989,-42.1390501,555.691687139724,0.02375,14.61575,1
"IDN","CAN","Wheat",0.2733854,-2264.3593344,553.183369326694,0.2794269788,80.2374733736686,1
"IDN","CHN","Cocoa",18.1933916,14.9380068,122.899725411986,0.116685081637913,173.82235157955,1
"IDN","CHN","Coffee",5.6353741,5.5573552,124.348577572701,0.0214285714285714,29.9828571428571,1
"IDN","CHN","Corn",0,-319.287775,133.146008124487,0.3,100.56,0
"IDN","CHN","Palm Oil",3869.000274,3869.000274,133.146008124487,0.0875,73.66625,1
"IDN","CHN","Soyabean",0,-5.3179224,133.146008124487,0.097893422719377,58.2577621759405,0
"IDN","CHN","Wheat",60.311792,58.6395426,121.435601106769,0.0647058823529412,18.5802979179398,1
"IDN","COL","Cocoa",0.1106822,0.1106822,773.504690314545,0.12666666667,177.612000004674,1
"IDN","COL","Coffee",0,-0.060969,569.516911017818,0.135714285714286,189.891428571429,0
"IDN","COL","Wheat",0.024354,0.024354,785.304391894074,0.128431372547059,36.8790761698933,1
"IDN","DEU","Cocoa",0.0384467,-1.3702921,384.520322634505,0.02894077012,40.580747862264,1
"IDN","DEU","Coffee",55.4938004,55.4444936,357.540665398084,0.0415272269,58.10489587848,1
"IDN","DEU","Palm Oil",65.8963949,65.8963949,319.664161222784,0.05433333335,45.743233347365,1
"IDN","DEU","Wheat",0.112049,-0.4992181,380.429169236573,0.199029342864706,57.1512874929513,1
"IDN","DNK","Cocoa",0.2057359,0.2038536,372.624180615846,0.02894077012,40.580747862264,1
"IDN","DNK","Coffee",0.073373,0.073373,376.485948782893,0.0415272269,58.10489587848,1
"IDN","DNK","Palm Oil",8.9726093,8.9726093,319.664161222784,0.05433333335,45.743233347365,1
"IDN","DNK","Wheat",0.1689351,-0.04248,373.359267581366,0.199029342864706,57.1512874929513,1
"IDN","ETH","Cocoa",0.0273269,0.0273269,251.887288721384,0.275,385.605,1
"IDN","ETH","Coffee",0,-0.0427704,314.00867931702,0.257142857142857,359.794285714286,0
"IDN","ETH","Palm Oil",3.1549497,3.0338197,314.00867931702,0.15,126.285,1
"IDN","FIN","Cocoa",0,-0.3429767,319.664161222784,0.02894077012,40.580747862264,0
"IDN","FIN","Coffee",0.1385214,0.1385214,341.944579142615,0.0415272269,58.10489587848,1
"IDN","FIN","Soyabean",0.0063953,0.0063953,352.624337110021,0.0105,6.4617,1
"IDN","FIN","Wheat",0.0059379,0.0059379,352.886109023945,0.199029342864706,57.1512874929513,1
"IDN","GBR","Cocoa",0.0697294,0.0697294,414.66829603294,0.02894077012,40.580747862264,1
"IDN","GBR","Coffee",20.1901046,20.1901046,391.8172983118,0.0415272269,58.10489587848,1
"IDN","GBR","Palm Oil",72.6837638,72.6837638,319.664161222784,0.05433333335,45.743233347365,1
"IDN","GBR","Wheat",1.2204648,0.5492174,402.967238195238,0.199029342864706,57.1512874929513,1
"IDN","GRC","Cocoa",0.3262712,0.3262712,328.674768626525,0.02894077012,40.580747862264,1
"IDN","GRC","Coffee",1.9758,1.9758,322.808322864848,0.0415272269,58.10489587848,1
"IDN","GRC","Palm Oil",64.761247,64.761247,319.664161222784,0.05433333335,45.743233347365,1
"IDN","IND","Cocoa",3.5507907,1.2666785,121.256237942668,0.09,126.198,1
"IDN","IND","Coffee",19.4235819,15.0362274,119.213118088919,0.628571428571429,879.497142857143,1
"IDN","IND","Corn",0.124551,-99.3062316,125.387391719076,0.328571428571429,110.137142857143,1
"IDN","IND","Palm Oil",4228.356586,4228.356586,133.146008124487,0.45,378.855,1
"IDN","IND","Rice",0,-13.7142641,133.146008124487,0.65,231.27,0
"IDN","IND","Wheat",8.2508953,6.6704007,120.238162260288,0.135294117647059,38.8497138284196,1
"IDN","IRL","Coffee",0.2101562,0.2101562,NA,0,0,1
"IDN","IRL","Wheat",0.0123035,-2.1505585,NA,0,0,1
"IDN","MEX","Cocoa",5.3165248,5.3165248,597.437751004412,0.12163462823,170.556075704106,1
"IDN","MEX","Palm Oil",11.8090337,11.8090337,569.516911017818,0.04,33.676,1
"IDN","MEX","Wheat",2.618565,2.618565,601.68378303335,0.139998011411765,40.200437199223,1
"IDN","NOR","Coffee",0.1587127,0.1587127,376.512569482616,0.153996133660172,268.885839502883,1
"IDN","NOR","Soyabean",0.058674,0.058674,380.27794564994,0.1214300623,74.72806033942,1
"IDN","NOR","Wheat",0.0434844,0.0434844,381.418945585243,0.329091003211765,94.4985009003643,1
"IDN","NPL","Cocoa",0.1342288,0.1342288,120.475922792883,0.195,273.429,1
"IDN","NPL","Coffee",0.0149425,0.0149425,123.150019777954,0.271428571428571,379.782857142857,1
"IDN","NPL","Palm Oil",93.2990576,93.2990576,133.146008124487,0.125,105.2375,1
"IDN","NPL","Wheat",0.1412004,0.1412004,120.414936032289,0.188235294117647,54.0517757612795,1
"IDN","RUS","Cocoa",9.8648613,9.8648613,269.685150930829,0.04201725469,58.916594526318,1
"IDN","RUS","Coffee",21.2152549,21.2152549,267.627946527699,0.0623809523857143,87.2834285780914,1
"IDN","RUS","Palm Oil",659.8897915,659.8897915,271.344387812745,0.009375,7.8928125,1
"IDN","RUS","Rice",0,-0.1528791,271.344387812745,0.07833333334,27.871000002372,0
"IDN","RUS","Wheat",0.0134416,-3.3123807,288.080216460747,0.102210321817647,29.3496999129332,1
"IDN","RWA","Palm Oil",2.3106818,2.3106818,314.00867931702,0.08,67.352,1
"IDN","RWA","Rice",0.0777612,0.0777612,283.537694831191,0.41,145.878,1
"IDN","R_ASP","Cocoa",54.3801627,32.2993267,118.349232356052,0.0803684925794445,169.039050442346,1
"IDN","R_ASP","Coffee",409.5507057,386.7659963,115.983650457505,0.09483363165,217.13108302584,1
"IDN","R_ASP","Corn",78.5277186,71.3842493,117.915153461914,0.11742883514127,70.8518619708365,1
"IDN","R_ASP","Palm Oil",3518.0022534,3512.9881792,133.146008124487,0.096574074075,197.044690478195,1
"IDN","R_ASP","Rice",0.3707256,-414.7323272,124.40256202613,0.639613552872222,292.087502715347,1
"IDN","R_ASP","Soyabean",6.3832528,-4.968661,120.912006970137,0.105055555555556,116.37214,1
"IDN","R_ASP","Wheat",137.8734861,77.39450905,117.253291456831,0.124422279258497,53.5917971949321,1
"IDN","R_CSA","Cocoa",1.0536999,-16.618651,674.630210895097,0.135075396825714,198.856790625584,1
"IDN","R_CSA","Coffee",0.0443809,0.0443809,696.339440082473,0.16832766439864,224.64239285631,1
"IDN","R_CSA","Palm Oil",205.05533425,205.05533425,569.516911017818,0.152341269842857,127.988845239098,1
"IDN","R_CSA","Wheat",0.59474915,0.59474915,678.499632393375,0.11976368325042,34.3901486792945,1
"IDN","R_NEU","Cocoa",0.4005589,-0.0189938,354.767326263332,0.0899269883,126.09562299426,1
"IDN","R_NEU","Coffee",2.4921301,2.4921301,348.34098185929,0.0823251673897959,115.189374211803,1
"IDN","R_NEU","Palm Oil",9.467826,9.467826,271.344387812745,0.179272415557143,264.126531650727,1
"IDN","R_NEU","Soyabean",0.0030618,0.0030618,372.486477092567,0.0272875103464286,16.7927338671921,1
"IDN","R_NEU","Wheat",0.071158,-25.3627548,360.95082718435,0.178318456584034,51.2041552810686,1
"IDN","R_NMC","Cocoa",10.95396765,10.85872985,242.412323114635,0.1121454038964,181.206347226783,1
"IDN","R_NMC","Coffee",84.5398181,84.4403685,237.508849000644,0.0951047619057143,172.142317461798,1
"IDN","R_NMC","Palm Oil",4155.619976,4155.619976,234.863036459889,0.063179401298,83.5765635290595,1
"IDN","R_NMC","Rice",0,-180.8805674,234.863036459889,0.0705446153848,36.8463971156355,0
"IDN","R_NMC","Soyabean",1.8565557,1.8565557,246.753503846063,0.0696,53.510953125,1
"IDN","R_NMC","Wheat",6.33083815,6.24715985,243.745045081376,0.146949669056941,52.2955232180308,1
"IDN","R_OEU","Cocoa",58.8650418,54.618729,343.063680555157,0.0301107273355556,55.345373931132,1
"IDN","R_OEU","Coffee",64.0768146,64.0154262,342.772765228984,0.0421963492150794,66.5310193678115,1
"IDN","R_OEU","Corn",0,-20.2669298,319.664161222784,0.256170037522223,67.9940872636915,0
"IDN","R_OEU","Palm Oil",1932.0480466,1932.0480466,319.664161222784,0.0513148148305556,22.8716166736825,1
"IDN","R_OEU","Rice",0.2459798,0.2412425,362.380085191804,0.250053412791111,60.496061084688,1
"IDN","R_OEU","Soyabean",1.6551966,1.4870586,355.53701456716,0.0133888888888889,22.4621,1
"IDN","R_OEU","Wheat",2.7265898,-2805.9764496,353.766837425327,0.194682396801307,45.9172551362713,1
"IDN","R_SSA","Cocoa",3.920596,-71.7081623,344.551454228659,0.216096153846154,272.188592307692,1
"IDN","R_SSA","Coffee",1.0063535,0.8542025,349.269049708557,0.195679330396703,282.289955096126,1
"IDN","R_SSA","Corn",0.3383196,0.000323600000000035,353.097251138726,0.121053113553297,39.8462349207413,1
"IDN","R_SSA","Palm Oil",1971.2876981,1971.2876981,314.00867931702,0.165352564107692,132.81849479079,1
"IDN","R_SSA","Rice",1.321697,1.321697,348.318297635331,0.150544607366154,52.9942702548544,1
"IDN","R_SSA","Wheat",1.72761,1.72761,347.386671203476,0.18354469456991,52.6372326960923,1
"IDN","SWE","Cocoa",0,-0.0243532,319.664161222784,0.02894077012,40.580747862264,0
"IDN","SWE","Coffee",1.14552515,1.14552515,354.869472900619,0.0415272269,58.10489587848,1
"IDN","SWE","Palm Oil",49.588066,49.588066,319.664161222784,0.05433333335,45.743233347365,1
"IDN","TUR","Cocoa",2.18346725,2.15214855,294.395404164331,0.04268488123,59.852740460706,1
"IDN","TUR","Coffee",0.1324674,0.1324674,302.762025895783,0.120303962071429,168.329303730343,1
"IDN","TUR","Corn",0,-8.8267638,271.344387812745,0.270714285714286,90.7434285714286,0
"IDN","TUR","Palm Oil",287.1115231,287.1115231,271.344387812745,0.2025,170.48475,1
"IDN","TUR","Wheat",0.0936359,-20.1765997,303.814200213138,0.204022213017647,58.5849904506086,1
"IDN","USA","Cocoa",20.3170571,17.4832399,556.064891411441,0.04144572188,58.115191220136,1
"IDN","USA","Coffee",50.2456077,50.1826294,551.052659361314,0.0146442464,20.49022956288,1
"IDN","USA","Corn",0,-30.0829039,455.716872080097,0.202821005355316,52.597915292407,0
"IDN","USA","Palm Oil",911.649555,911.649555,455.716872080097,0.122388434182343,97.5546801577388,1
"IDN","USA","Rice",0.1476552,-0.7664924,584.132803942265,0.01881173858,6.693216586764,1
"IDN","USA","Soyabean",0.888088,-2344.967021,573.745805615917,0.00825,5.07705,1
"IDN","USA","Wheat",5.018753,-415.3949909,563.894846360343,0.0256675038647059,7.37042524224892,1
"IND","ARG","Corn",0,-3.650404,569.516911017818,0.0765714285714286,25.1118638116509,0
"IND","ARG","Rice",0.1115392,0.1115392,592.452482531589,0.09533333334,45.9768172444056,1
"IND","AUS","Cocoa",0.139005,0.1101256,316.533285859079,0.025,46.0379971943104,1
"IND","AUS","Coffee",4.5604857,4.5604857,305.674759602713,0.153996133660172,268.885839502883,1
"IND","AUS","Corn",0.1657407,0.1657407,315.976947031443,0.202821005355316,52.597915292407,1
"IND","AUS","Rice",100.2859181,100.2859181,296.372081797679,0.247450837965234,86.7283237783019,1
"IND","AUS","Soyabean",0,-0.12385,133.146008124487,0.097893422719377,58.2577621759405,0
"IND","AUS","Wheat",13.6491593,13.616621,302.342104194635,0.0117647058823529,3.37823598507997,1
"IND","BRA","Cocoa",2.4761981,2.4761981,495.833560769802,0.153,281.75254282918,1
"IND","BRA","Coffee",0,-3.1054922,569.516911017818,0.122857142857143,302.086808214665,0
"IND","BRA","Corn",0.0223695,-3.0979327,519.729310649103,0.0765714285714286,25.1118638116509,1
"IND","BRA","Rice",0.0694313,0.0658578,513.875863758258,0.09533333334,45.9768172444056,1
"IND","CAN","Cocoa",0.0568436,0.0435677,428.222896753072,0.24183333333,445.340892853491,1
"IND","CAN","Coffee",0.97189385,0.95200095,416.236836715327,0.153996133660172,268.885839502883,1
"IND","CAN","Corn",0.0817574,0.0817574,426.669334064249,0.202821005355316,52.597915292407,1
"IND","CAN","Rice",29.5681979,28.6389322,402.261484661915,0.0125000506,6.02845323715209,1
"IND","CAN","Soyabean",22.3415679,22.3415679,403.390405300648,0.02375,13.1304314808223,1
"IND","CAN","Wheat",0.5016901,-0.7991739,418.998381527077,0.276436861241177,79.3788609410375,1
"IND","CHN","Cocoa",0.1455259,-0.6928883,112.541572928071,0.0912,167.946613764844,1
"IND","CHN","Coffee",0.5497701,0.5497701,111.05562805094,0.117142857142857,288.036258995378,1
"IND","CHN","Corn",1.2621455,-1.2697058,110.136504670766,0.4,131.181378120565,1
"IND","CHN","Rice",1.79441715,1.79441715,109.74965142745,0.46666666666,225.061343135479,1
"IND","CHN","Soyabean",0,-0.319823,133.146008124487,0.09,49.7574245589054,0
"IND","CHN","Wheat",0.2044158,-8.5003388,112.159803323513,0.237882352941176,68.3079316183169,1
"IND","COL","Cocoa",0.0235377,-0.041726,599.955688214807,0.12666666667,233.259185790645,1
"IND","DEU","Cocoa",0,-0.4322254,319.664161222784,0.03013171949,55.4881606936148,0
"IND","DEU","Coffee",30.0987946,30.05969565,187.118740437294,0.0449660378857143,110.56456748917,1
"IND","DEU","Palm Oil",0.44643,0.44643,319.664161222784,0.01525,12.838975,1
"IND","DEU","Rice",22.0287484,22.0287484,187.703719338194,0.26931224258,129.882375083033,1
"IND","DEU","Soyabean",0.4992808,0.4992808,194.948244077602,0.0105,5.80503286520563,1
"IND","DEU","Wheat",0.1818377,0.1071055,196.927304839128,0.188377012858824,54.0924703061317,1
"IND","DNK","Cocoa",0,-0.0085236,319.664161222784,0.03013171949,55.4881606936148,0
"IND","DNK","Coffee",0.2135428,0.2135428,194.387037020921,0.0449660378857143,110.56456748917,1
"IND","DNK","Rice",1.4003172,1.4003172,190.765521929093,0.26931224258,129.882375083033,1
"IND","DNK","Wheat",0.0248803,-0.17421,198.611134970814,0.188377012858824,54.0924703061317,1
"IND","ETH","Cocoa",0.1280693,0.1280693,117.631434184599,0.275,506.417969137415,1
"IND","ETH","Rice",101.3066756,101.3066756,110.03768924385,0.06,28.9364584035464,1
"IND","ETH","Soyabean",0,-29.115358,314.00867931702,0.2125,117.482807986304,0
"IND","ETH","Wheat",4.6241374,4.6241374,113.487370911369,0.240196078429412,68.9723180281529,1
"IND","FIN","Coffee",0.321371,0.321371,171.553116965881,0.0449660378857143,110.56456748917,1
"IND","FIN","Rice",0.4963967,0.4963967,170.808858831741,0.26931224258,129.882375083033,1
"IND","FIN","Wheat",0.0398323,0.0398323,175.17266057,0.188377012858824,54.0924703061317,1
"IND","GBR","Cocoa",0.0023191,-0.7876038,236.081616363784,0.03013171949,55.4881606936148,1
"IND","GBR","Coffee",1.9489901,1.8887532,220.707589919829,0.0449660378857143,110.56456748917,1
"IND","GBR","Corn",0.1329265,0.1329265,226.714474833359,0.278159128728571,91.2232446085738,1
"IND","GBR","Rice",222.7060527,222.7060527,210.493187413486,0.26931224258,129.882375083033,1
"IND","GBR","Soyabean",0.0668073,0.0668073,228.279611891142,0.0105,5.80503286520563,1
"IND","GBR","Wheat",3.0772345,2.5976913,219.701872700577,0.188377012858824,54.0924703061317,1
"IND","GRC","Coffee",4.2184446,4.2184446,149.394614494514,0.0449660378857143,110.56456748917,1
"IND","GRC","Rice",1.9776025,1.9776025,150.530697995848,0.26931224258,129.882375083033,1
"IND","GRC","Wheat",0.0204792,-0.0328932,157.569927636735,0.188377012858824,54.0924703061317,1
"IND","IDN","Cocoa",2.2841122,-1.2666785,121.792393721519,0.005,9.20759943886208,1
"IND","IDN","Coffee",4.3873545,-15.0362274,120.999984112659,0.00285714285714286,7.02527460964338,1
"IND","IDN","Corn",99.4307826,99.3062316,117.282207572634,0.0357142857142857,11.712623046479,1
"IND","IDN","Palm Oil",0,-4228.356586,133.146008124487,0.122388434182343,97.5546801577388,0
"IND","IDN","Rice",13.7142641,13.7142641,119.628763954338,0.0579463422,27.9460320117994,1
"IND","IDN","Wheat",1.5804946,-6.6704007,122.241708288604,0.0527450980411765,15.1457580003382,1
"IND","IRL","Cocoa",0,-0.0393775,NA,0,0,0
"IND","IRL","Coffee",0.0088503,0.0041071,NA,0,0,1
"IND","IRL","Corn",0.0058713,0.0058713,NA,0,0,1
"IND","IRL","Rice",3.2715043,3.2715043,NA,0,0,1
"IND","IRL","Wheat",0.4133405,0.4133405,NA,0,0,1
"IND","MEX","Cocoa",0.1555637,0.1382288,562.139555869824,0.11205381042,206.34932038911,1
"IND","MEX","Coffee",0.1390082,0.1390082,562.772444623849,0.342857142857143,843.032953157205,1
"IND","MEX","Rice",2.4216478,2.4216478,546.917876671813,0.158,76.1993404626723,1
"IND","MEX","Wheat",0.4597768,0.4597768,556.080618208517,0.153567770270588,44.0969942525105,1
"IND","NOR","Coffee",0.1676749,0.1676749,201.509448753523,0.153996133660172,268.885839502883,1
"IND","NOR","Corn",0.0038021,0.0038021,209.285847049873,0.5109172315,167.557066334284,1
"IND","NOR","Rice",2.5719892,2.5719892,196.081853776071,0.20046503002,96.6791333756569,1
"IND","NOR","Wheat",0.4633752,0.4633752,199.471460565973,0.336636339958824,96.6651447904334,1
"IND","NPL","Cocoa",1.0053349,1.0053349,21.3956005087731,0.179,329.632059911263,1
"IND","NPL","Coffee",0.2378603,0.2378603,21.7062283893298,0.191071428571429,469.815239519901,1
"IND","NPL","Corn",470.9814199,467.7427268,20.1195169790576,0.0814285714285714,26.7047805459721,1
"IND","NPL","Palm Oil",0.041686,-45.216724,133.146008124487,0.1,84.19,1
"IND","NPL","Rice",692.1850689,692.1850689,20.0421988005478,0.09,43.4046876053196,1
"IND","NPL","Soyabean",1.3852254,1.3852254,21.3271283904716,0.09,49.7574245589054,1
"IND","NPL","Wheat",1.3662725,-2.0479122,21.3300667548428,0.165735294117647,47.590899439814,1
"IND","RUS","Coffee",11.7384433,11.7035149,121.570968168087,0.0623809523857143,153.385162322256,1
"IND","RUS","Corn",0.0198375,0.0198375,129.583919257603,0.0565714285714286,18.5527949056227,1
"IND","RUS","Rice",199.8941983,199.8923282,118.172923166586,0.07833333334,37.7781540300674,1
"IND","RUS","Wheat",0.2038904,-0.6369743,126.599506466048,0.103698423958824,29.777008530171,1
"IND","RWA","Corn",0.0451145,0.0451145,170.77779929675,0.278571428571429,91.358459762536,1
"IND","RWA","Palm Oil",0.100614,0.100614,314.00867931702,0.08,67.352,1
"IND","RWA","Rice",0.4880881,0.4880881,166.759119008909,0.41,197.732465757567,1
"IND","RWA","Wheat",1.980146,1.980146,164.440050749631,0.201470588235294,57.8522912444944,1
"IND","R_ASP","Cocoa",3.2782582,-9.6818111,175.442872473302,0.072995732225,172.829690504804,1
"IND","R_ASP","Coffee",16.029846,-2.5491003,172.680328974169,0.141060089813492,390.200685289041,1
"IND","R_ASP","Corn",369.73987795,204.28552385,167.345176117822,0.15444520627381,75.9762562616745,1
"IND","R_ASP","Palm Oil",0,-2745.7097311,133.146008124487,0.131474074075,212.021601483041,0
"IND","R_ASP","Rice",358.94527985,357.15509385,167.39476745979,0.677446997795556,419.373541111502,1
"IND","R_ASP","Soyabean",0.233248,-10.395665,180.141585810432,0.114079513888889,112.834980779764,1
